feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,classification
0.11644348,0.14983508,0.519959,0.22193106,0.33905518,0.72395813,-0.7806636,-0.35175294,0.14434691,-0.80574536,0
-0.77163756,0.18831278,-0.53406113,-0.5012086,-0.07729262,-0.45929456,0.79675853,-0.6054809,-0.4037107,0.9471708,0
-0.028819755,0.11874594,-0.19338696,-0.5745299,-0.35840648,0.10645311,0.33557805,-0.033800736,-0.17612067,0.39277497,1
-0.19050142,0.6364817,0.41104588,0.067355774,0.40349528,0.7002678,-0.8491184,0.14783576,0.40813175,-0.7212402,0
-0.67056996,0.23337664,-0.4933081,-0.8645457,-0.39252836,-0.11262196,0.59836817,-0.60955036,0.2216996,0.7404014,0
-0.36500308,0.6104394,0.4018768,0.12965535,0.39953434,0.661231,-0.86546606,0.18503903,0.56695694,-0.71611625,0
-0.5826948,0.12988874,0.24202052,-0.16515625,-0.057748344,-0.6082256,0.037420463,-0.15798464,0.32591996,0.17862824,1
-0.38911408,0.22839509,-0.15681982,-0.43597403,-0.2163255,0.08821331,0.060771775,-0.17218025,-0.20221868,0.40525982,1
0.19456396,0.294524,-0.16080943,0.33512375,-0.3688771,0.6742943,0.24779572,-0.8635618,-0.14883284,0.053893454,1
0.7821392,-0.92655593,0.16143145,0.26530465,-0.7038447,-0.63745767,0.8482709,-0.22333905,-0.23591045,0.52310526,0
-0.140885,-0.014076563,0.10144673,-0.6774513,-0.30369994,-0.015779726,0.2266222,0.067102216,-0.05922456,0.3122115,1
-0.10875952,0.5114266,0.43664378,-0.18000335,0.35914594,0.8272692,-0.8333769,-0.22826204,0.12356909,-0.7346689,0
-0.26490444,-0.4737066,-0.45508125,-0.65366876,-0.4361079,-0.62529504,0.8239642,-0.38012376,0.63118315,0.3066787,0
-0.027118618,-0.038171973,0.04696712,-0.7088882,-0.33800226,-0.18130256,0.32885033,0.10119499,0.055048138,0.3303417,1
0.10902967,-0.43443802,0.5336983,-0.5192591,-0.17192978,-0.006126297,0.28446037,0.18427047,-0.20018473,-0.05094612,1
-0.080715366,0.41908112,-0.05359614,0.27696705,-0.10508072,0.21592665,0.26578104,-0.7116993,0.33793393,-0.009423727,1
-0.646415,0.32053748,-0.23549232,-0.6617037,-0.061993573,-0.32317686,0.4515519,-0.35774815,0.3395456,0.49057057,1
-0.48284104,0.5220615,0.33122358,0.22710235,0.3654646,0.5970741,-0.874169,0.316457,0.6565067,-0.66454726,0
-0.20177233,0.36240545,-0.38945827,-0.73934084,0.125747,0.28422174,-0.35276598,-0.3979414,0.4761816,-0.4314925,1
-0.27413058,0.59769094,0.4276251,0.08565446,0.38920408,0.6755535,-0.85106844,0.17325741,0.5028391,-0.7272292,0
0.83946913,-0.21882643,-0.7489868,0.31143522,0.24579713,-0.013844547,-0.1586058,-0.41043717,-0.70720345,0.28262582,1
-0.46295717,0.39133796,0.26153442,0.17928207,0.35682294,0.5448684,-0.8555767,0.169524,0.5772517,-0.6744307,0
-0.36330634,0.2392422,-0.25838652,-0.4566007,-0.25567085,0.17038684,0.15680799,-0.21957432,-0.24974155,0.45504794,1
-0.41439813,0.59702396,0.3526813,0.189448,0.38437444,0.62650234,-0.8733785,0.23259161,0.63441986,-0.7027277,0
-0.3126018,0.15873957,-0.12565434,-0.39594394,-0.28347006,-0.5870277,0.44923142,-0.05879464,0.5616153,0.07632261,1
0.5668621,-0.12808512,-0.3151805,0.7028954,0.37185147,-0.21584904,-0.5031993,-0.20158201,-0.1485547,-0.083859354,0
0.27932018,-0.7552905,-0.30128387,0.59717685,-0.068082415,-0.1191766,0.33320323,-0.6250995,0.36078095,0.4715998,0
-0.41819656,0.5736125,0.38465524,0.16322637,0.38450435,0.63726854,-0.86965746,0.24131708,0.6098448,-0.7013801,0
-0.38477865,0.8672536,-0.3302053,0.06776059,0.31812537,-0.2630288,-0.18084927,-0.3276533,0.6088882,-0.21902457,1
-0.3473047,0.40273157,0.30428535,0.11257522,0.17885605,0.69233525,-0.8776209,0.22030188,0.62991196,-0.7220053,0
-0.31214935,0.4990917,0.38630807,0.11286861,0.32104197,0.64221436,-0.8760296,0.053630132,0.5400217,-0.7715089,0
-0.018046616,-0.5481369,0.58934,-0.46343163,-0.18005839,0.06917219,0.20800059,0.27447405,-0.064941406,-0.057614204,1
0.846343,-0.29354525,-0.68912554,0.53691137,0.24045062,0.15559447,-0.16226523,-0.40005744,-0.7878044,0.3245851,1
0.56674856,-0.776572,-0.15165263,0.65519625,-0.19166765,0.15592286,0.19188556,-0.67946845,0.53045243,-0.20030284,0
-0.2655133,0.6337476,0.41384006,0.082737565,0.40639552,0.6862387,-0.85592854,0.15600197,0.46913487,-0.71959114,0
-0.34077233,0.4025308,0.46381858,-0.15045322,0.27831316,0.6283876,-0.7858517,0.06067437,0.5039888,-0.71380424,0
-0.18287948,-0.024942774,0.16129477,-0.69461906,-0.27868697,-0.09809196,0.15194634,0.08248131,-0.023613624,0.30450565,1
-0.054917533,-0.067509376,0.09987052,-0.71493036,-0.328546,-0.14051555,0.31024227,0.12238934,0.03858692,0.3210485,1
-0.6535284,0.07384759,-0.2654884,-0.8025753,-0.04849022,-0.21594046,-0.3121382,-0.24084142,-0.2249224,0.4518813,0
0.793955,-0.4395974,-0.36614722,0.5002826,0.12236739,-0.07055541,0.020475347,-0.49644795,-0.6192515,0.34343013,1
-0.07437325,0.18756755,-0.2911563,-0.4544986,-0.3570851,0.29916105,0.35557273,-0.13259806,-0.28441763,0.41827458,1
-0.195292,-0.069031596,0.20732619,-0.7133745,-0.28117624,-0.17918183,0.15248792,0.10992026,0.040313818,0.31393,1
0.54087955,0.16330276,-0.24482466,-0.19053638,-0.21460503,-0.43320805,0.68743014,0.056465045,0.6852631,-0.5129432,0
0.15419629,0.8818036,-0.0019154225,-0.56433874,-0.28868416,-0.07709861,0.08178452,-0.52628976,0.57442355,-0.873161,1
-0.5017481,0.56241465,0.3150848,0.23766764,0.375073,0.5873464,-0.87927604,0.29962313,0.6750898,-0.66435325,0
-0.31555504,0.3702376,0.44793156,0.058347013,0.28873357,0.6578769,-0.8510046,0.17692043,0.638778,-0.77788264,0
-0.2306135,0.64601284,0.3407424,0.10402043,0.40919182,0.5920634,-0.8404313,0.11142955,0.47535905,-0.77934384,0
-0.39178538,0.44091433,0.5386399,0.12547684,0.26874137,0.6543477,-0.887449,0.060641747,0.5331424,-0.7677369,0
-0.13523328,0.51803595,0.15321162,0.3174789,0.14520355,0.43520707,-0.571596,0.031382333,0.49961597,-0.20082332,0
0.11131518,-0.40588385,0.49436256,-0.51413447,-0.17698288,-0.03967607,0.29899028,0.16102417,-0.2252152,0.00025525564,1
-0.69001675,0.09493718,0.4354764,-0.45304736,0.014991606,-0.7059373,-0.13905685,-0.07751391,0.5442814,0.06658237,1
0.85454863,-0.23618393,-0.6806523,0.49891108,0.25201115,0.047761455,-0.16930957,-0.39839825,-0.7215572,0.21585241,1
-0.070848614,0.49606603,0.4596315,0.13305858,0.33579767,0.4940435,-0.7584417,-0.27150115,0.50788224,-0.7730134,0
-0.04556986,-0.05759444,0.08151621,-0.71229935,-0.3319328,-0.15085432,0.3154949,0.11552338,0.034283627,0.33034813,1
-0.43189746,0.045865696,-0.45064795,-0.51086974,-0.41687188,-0.23228668,0.7417394,-0.6127667,0.2532808,0.6034747,1
-0.3483245,0.6284267,0.3554284,0.15938242,0.39805475,0.6559127,-0.8738331,0.21649982,0.5611403,-0.70181906,0
0.1040206,0.42931822,0.5000632,-0.015350279,0.18041116,0.70543945,-0.8362781,-0.07020078,0.19551297,-0.76182884,0
-0.040327623,0.059317864,-0.10741206,-0.6308686,-0.35141683,0.037809763,0.32029042,0.021247957,-0.11197083,0.3697709,1
-0.4046481,0.42688063,0.51603705,0.012920575,0.36049372,0.7006641,-0.90739334,0.2745772,0.41737783,-0.75407475,0
0.10786509,0.66311455,-0.37815565,-0.080708064,0.040227406,0.18710802,0.11392295,-0.1562845,-0.24901591,0.4373764,1
-0.4147603,-0.6090391,0.8452799,-0.48768693,-0.10050511,-0.034151256,0.32671475,0.6067788,0.36066672,-0.29747152,0
-0.095014654,0.21915062,-0.35561097,-0.44240692,-0.35474417,0.32826078,0.36947387,-0.18425046,-0.31301558,0.4571624,1
-0.17308903,-0.056143224,0.16818248,-0.7088758,-0.29234514,-0.1921299,0.17380787,0.10278175,0.03802019,0.33175424,1
-0.48126793,-0.42277747,0.8676462,-0.4084829,0.061716452,-0.06958737,0.11212356,0.65857595,0.44261688,-0.53871083,0
-0.16962431,0.31998044,0.54557425,0.020740282,0.2545081,0.72173715,-0.8244082,0.022694744,0.35605136,-0.7298958,0
-0.007325749,0.39732325,-0.30806932,-0.4728386,-0.3546208,0.13094585,0.3127433,-0.30648065,0.14756398,0.05678055,1
0.38351512,-0.2015572,-0.65476406,0.26058736,0.31452498,-0.19933848,-0.23610914,-0.5687989,-0.7279628,0.63792324,1
-0.37928483,0.6098076,0.28067163,0.036329422,0.4071311,0.7373334,-0.879075,-0.08870743,0.54674923,-0.75354797,0
-0.41238916,0.32842112,0.39817244,0.25986,0.25453827,0.60283923,-0.87420547,0.14292532,0.64909863,-0.725448,0
-0.09782217,-0.11319968,0.18458496,-0.7267057,-0.31345925,-0.090596534,0.2847774,0.15381628,0.059619173,0.27626672,1
0.07873535,-0.39794135,0.5279615,-0.51336294,-0.15978897,-0.007034977,0.27880663,0.12116761,-0.17431808,-0.050514095,1
-0.5647165,0.43907613,-0.5333718,-0.022350354,0.27540013,-0.80273765,0.7365262,-0.07392946,0.3953873,0.7015413,0
0.49598035,-0.45332992,-0.18897747,0.6422774,0.09890755,-0.24623793,-0.24823636,0.040199682,-0.20242953,0.19834964,0
0.32265237,-0.5750683,0.13336714,-0.29824114,-0.4325345,0.23415643,0.56217587,0.17612442,0.50200284,-0.192867,0
-0.1125795,0.205247,-0.34707367,-0.432976,-0.36400136,0.3398662,0.39358744,-0.19839089,-0.3114389,0.46495947,1
-0.30076784,0.23557624,-0.25134334,-0.46585345,-0.26798153,0.20559026,0.16841362,-0.18715194,-0.26391205,0.4267419,1
-0.07808825,-0.1485034,0.04541612,-0.5342867,-0.38823298,-0.6465663,0.5024169,0.15618227,0.36703932,0.29569396,1
-0.08070877,0.49465874,0.5320737,0.15324007,0.40604615,0.64744776,-0.81740963,0.026876617,0.4139875,-0.8503117,0
-0.09727504,0.13842121,-0.20695972,-0.48579863,-0.3524768,0.30276534,0.3297156,-0.07734503,-0.2531227,0.38158745,1
0.016612431,-0.602606,0.67903686,-0.43822372,-0.13445553,0.18654555,0.1410781,0.34887213,-0.040559504,-0.2125161,1
-0.47716296,-0.43745494,0.86668396,-0.4132167,0.051715095,-0.066067986,0.12527917,0.65608954,0.43625852,-0.5245004,0
-0.47669953,0.35355583,0.5346354,0.1614254,0.2528131,0.6237764,-0.8836248,0.11502596,0.58318883,-0.7422703,0
-0.45017204,0.14382578,-0.4218473,-0.40491897,-0.34692106,-0.23249437,0.6798668,-0.5846737,0.28820762,0.4914233,1
0.11805499,0.42846265,0.48649976,-0.027071122,0.17490755,0.70426995,-0.83471,-0.048181076,0.16981179,-0.7514465,0
-0.65805334,0.00879721,0.44882846,-0.48547196,-0.024570301,-0.7349094,-0.11406651,-0.0031868706,0.47346672,0.16070542,1
-0.49751166,0.53968793,0.3294793,0.22589445,0.3749386,0.59396917,-0.877136,0.31995746,0.65467227,-0.6604853,0
-0.44879794,0.60057265,0.3336981,0.20869598,0.38801008,0.622913,-0.8791127,0.2405295,0.64248616,-0.6854497,0
-0.45746738,0.40304118,0.36194634,0.23770675,0.3490135,0.5895676,-0.8689476,-0.15213774,0.6489344,-0.6716162,0
-0.067395225,-0.44339672,0.48821962,-0.4710813,-0.20298989,-0.14303637,0.2651609,0.1727611,0.018445695,0.028501982,1
-0.019262947,0.33016303,-0.2732339,-0.5511143,-0.35013545,0.17401668,0.2512489,-0.20082252,0.017243164,0.15597835,1
-0.59053636,0.5415071,-0.4906308,-0.5473644,-0.11018033,-0.06509356,0.418734,-0.53127027,0.2773834,0.37633204,1
0.09629905,0.61386317,-0.35367525,-0.14186594,-0.0011265868,0.12974557,0.17734917,-0.12680551,-0.2345352,0.45598373,1
0.49221906,-0.27050343,-0.33275864,0.8139387,0.42564744,-0.14021513,-0.4559421,0.023764744,0.018374473,0.08427585,0
-0.5968772,0.52860254,0.35464218,0.1522672,0.41703996,0.6155838,-0.8920277,0.024320332,0.5807885,-0.67601645,0
-0.4614052,0.5337835,0.3495834,0.20606816,0.37562576,0.6265578,-0.8744423,0.28653625,0.62305427,-0.6687657,0
0.0601028,-0.42227918,0.45609072,-0.48476177,-0.20375694,-0.08949541,0.2954118,0.16134784,-0.18061914,0.07433842,1
-0.17335773,0.51033837,0.49083453,0.004649941,0.35379457,0.7079678,-0.81654084,0.14226909,0.3501231,-0.70914537,0
-0.04370947,-0.05561543,0.07785986,-0.7117716,-0.3326099,-0.15288536,0.31653818,0.11415571,0.033429895,0.33219573,1
0.76626843,-0.17823923,-0.6510674,0.4221352,0.28357536,0.19850025,-0.08160289,-0.40676907,-0.77527153,0.42312288,1
-0.6051773,0.0721053,0.34379286,-0.34179154,-0.056418393,-0.6762946,-0.057941478,-0.065022625,0.36636114,0.19645946,1
0.09646763,0.6688944,-0.3778816,-0.07997563,0.046773925,0.18408896,0.1098651,-0.16258343,-0.23084083,0.4290784,1
0.29957294,-0.24192426,-0.3301004,0.46385056,0.23850548,-0.5224613,0.87938786,0.17968144,-0.17730097,0.5625287,0
-0.00522019,0.57130075,0.46424264,-0.08055854,0.29882884,0.69473594,-0.8451586,-0.096113265,0.17207453,-0.7801753,0
0.5761329,-0.77529186,-0.15825388,0.6596821,-0.18585727,0.1414311,0.17238164,-0.67753434,0.54125684,-0.20113452,0
-0.17831339,-0.12207215,0.14730497,-0.6010503,-0.32025388,-0.72747016,0.44930592,0.1803292,0.55560213,0.18682685,1
-0.069064364,-0.46815178,0.51156527,-0.4773516,-0.2011176,-0.10477855,0.26194164,0.19056526,0.01934211,0.010482292,1
-0.47028494,0.37594265,0.49562213,0.06503963,0.3498486,0.6810463,-0.90935785,0.3316215,0.46810085,-0.73015976,0
-0.3365001,0.5484041,0.4219974,0.11094824,0.3829729,0.673415,-0.860645,0.25151742,0.50287646,-0.6992003,0
-0.40779442,0.53906447,0.37468746,0.17846197,0.3742203,0.6478243,-0.86927104,0.25565434,0.59650147,-0.68901044,0
-0.3676852,0.6258963,0.35308194,0.16868256,0.3999176,0.6573218,-0.87541837,0.20828749,0.5724132,-0.6988551,0
-0.338015,0.3016027,0.058432817,-0.667639,-0.21769907,-0.5213128,0.22646333,-0.08462348,0.6951892,-0.29755357,1
-0.57558244,0.10319687,0.255919,-0.1652711,-0.041674197,-0.6331537,0.036319528,-0.13200067,0.39210683,0.096913785,1
-0.6609748,0.09005994,-0.4652744,-0.76933354,-0.44832256,0.057944916,0.65180427,-0.5843759,-0.16768092,0.8255725,1
-0.14020248,-0.057738446,0.15586148,-0.7126532,-0.29976988,-0.17495546,0.20917085,0.10703725,0.033260014,0.32486638,1
-0.30509895,0.32906097,-0.75048894,-0.18077043,-0.13523056,0.2056823,0.64650136,-0.86752754,0.55834085,0.23247454,1
0.09001498,-0.14745815,0.1065198,-0.6741943,-0.3179851,-0.018551799,0.30269563,0.28694096,-0.15028565,0.21881166,1
-0.06879163,-0.07207962,-0.15651819,-0.69990486,-0.3448115,0.40544432,0.10072547,-0.69220227,0.77141106,-0.6307636,1
0.022693105,-0.6200242,0.71069795,-0.43005928,-0.10910694,0.20815238,0.11521391,0.3971235,-0.014183738,-0.2812217,1
-0.3697208,0.562689,0.40866533,0.1368826,0.37816298,0.64560366,-0.8611117,0.23027839,0.5899585,-0.7180528,0
-0.1347537,0.08714975,-0.09647681,-0.5484538,-0.33557796,0.22417054,0.2709596,-0.024036169,-0.19568595,0.35295796,1
-0.47081417,0.31202954,-0.4932737,-0.39137113,-0.056981113,0.39530915,0.14524718,-0.5343958,-0.73221886,0.7203044,1
-0.0805173,0.3525096,-0.3100553,-0.5650282,-0.305124,0.2510598,0.49221638,-0.38366416,-0.2589744,0.3667444,1
0.009490428,-0.4871289,0.47983748,-0.45794103,-0.22438248,-0.06347367,0.2736439,0.208505,-0.08759263,0.06379409,1
0.47128868,-0.15808032,-0.274448,0.7079458,0.436827,-0.17323563,-0.5063374,-0.19664477,-0.16248347,0.16230647,0
-0.04744322,0.26386818,-0.205095,-0.47164345,-0.38696152,0.3698798,0.40669823,-0.22202024,-0.389287,0.21070123,1
-0.25587258,0.1196729,-0.049445786,-0.5569167,-0.28062657,0.01959587,0.13013493,-0.053416725,-0.147133,0.38390708,1
-0.2903442,0.48464647,0.41641897,0.050885193,0.3727006,0.6616365,-0.87845695,0.32495013,0.53141636,-0.77853835,0
-0.4172485,0.55671215,0.3403084,0.20279624,0.37794852,0.6455463,-0.8760689,0.26257324,0.59784615,-0.6725208,0
-0.14651375,0.45877707,0.060528815,0.28127816,0.30882913,0.5611423,-0.8685258,0.23611748,0.6482656,-0.857246,0
-0.32099223,-0.05670743,-0.49253994,-0.35936782,-0.13171332,0.4119816,0.16619198,-0.56706834,-0.8121563,0.70879126,1
-0.16962431,0.31998044,0.54557425,0.020740282,0.2545081,0.72173715,-0.8244082,0.022694744,0.35605136,-0.7298958,0
-0.06950718,0.18661325,-0.27793702,-0.48598894,-0.34745663,0.28168806,0.32066748,-0.11132261,-0.27764335,0.4065257,1
0.12356927,-0.11856096,-0.21894312,-0.29644972,-0.50250274,-0.4363682,0.62330425,-0.056959793,0.28065678,0.18465735,1
-0.46095195,0.036997125,-0.50480837,0.1842649,0.38211,-0.7168355,0.8978787,-0.11242609,-0.2329664,0.9417142,0
0.13107207,0.007436552,-0.19667876,-0.32170445,-0.35001406,0.46646187,0.3426284,0.15762387,-0.49807948,0.27883154,1
-0.030776678,0.17045191,-0.26084632,-0.48423326,-0.36188784,0.20639504,0.36249974,-0.1012293,-0.24757086,0.4122708,1
0.62571543,-0.49587288,-0.2114731,0.62955403,0.34888014,0.10975187,-0.53669846,-0.371588,-0.8236717,0.28511086,1
0.3338897,-0.25294137,-0.17107831,0.7722424,0.28369793,-0.13956846,-0.63275754,0.014695173,0.22360557,-0.095354274,0
-0.37602875,0.51678467,-0.42069128,0.017674966,-0.097492695,-0.047718406,0.4842511,-0.3523744,0.39296368,0.13680704,1
-0.86014855,0.40914354,0.23964293,-0.5797445,0.22458158,-0.57908374,-0.17455715,-0.38374746,0.27470216,0.4065019,1
-0.07263014,0.21044654,-0.33145252,-0.4333664,-0.35844696,0.311775,0.370055,-0.16632152,-0.30288067,0.43711182,1
-0.13651173,-0.05507305,0.1556165,-0.713155,-0.2984535,-0.17408367,0.21031848,0.10591035,0.02941002,0.3237005,1
0.019104345,0.6989372,0.22486481,0.11795833,0.40412217,0.7775935,-0.8715159,-0.28747883,0.44126227,-0.83548725,0
-0.024555048,-0.035824426,0.040805962,-0.7063438,-0.33995888,-0.17410655,0.32615298,0.099799745,0.025852071,0.34955642,1
-0.19280213,-0.8637068,0.6137651,-0.68344027,-0.3972058,0.16730244,0.5845377,0.3782773,0.16117033,0.26085564,1
0.589266,0.0696262,-0.20418382,-0.17050372,-0.2490455,-0.44698265,0.6962025,0.11755028,0.6778775,-0.5373975,0
-0.24597381,-0.017794617,0.061120212,-0.56586593,-0.30275807,-0.69206184,0.43309814,0.08359471,0.6266687,0.066724844,1
-0.6919409,0.0045514605,0.40377682,-0.4245971,0.023506092,-0.6861714,0.028284762,-0.07244823,0.48057804,0.08604362,1
-0.090422414,-0.10525934,0.16989021,-0.7247091,-0.3160172,-0.09951396,0.289344,0.14837521,0.055838622,0.28427652,1
-0.609489,0.25742623,0.07537763,-0.35901326,-0.034981914,-0.24095853,-0.13505691,-0.15736708,-0.06198823,0.36664328,1
-0.46154895,0.4384288,-0.052588653,0.254216,0.1517143,0.290157,-0.17876342,-0.80357945,-0.14795777,0.24593571,1
-0.74378943,0.26986387,-0.25735936,-0.70015734,-0.13486814,-0.3837541,-0.05774814,-0.40511507,-0.035557333,0.5315261,0
-0.19683361,0.52946264,0.35434017,0.06847591,0.35527796,0.7333581,-0.8947119,-0.012895975,0.33680278,-0.7404434,0
-0.60350734,0.14710248,0.47173682,-0.5714769,0.0920859,-0.58441466,-0.13880695,-0.039348643,0.61835414,-0.052886218,1
-0.06598477,-0.47233826,0.7128783,-0.5519059,-0.07861081,0.06378188,0.16619107,0.25309026,0.06769263,-0.3307942,1
-0.31486124,0.48517,0.3994824,0.08390138,0.37220496,0.65812635,-0.8799537,0.31484655,0.55887634,-0.7726488,0
-0.4927754,0.14442171,0.57039124,0.11685762,0.18339108,0.5682336,-0.8449317,0.09621723,0.62711287,-0.64356786,0
-0.6702982,0.3343343,-0.1873921,-0.71907544,-0.13626392,-0.4336146,0.30210406,-0.20288028,0.5271286,0.2801676,1
-0.33224368,0.06028821,0.07238211,-0.53850454,-0.24980323,-0.7149382,0.42971528,0.020247988,0.71612406,-0.031730395,1
-0.012260643,0.6406506,0.3507969,-0.027707506,0.32834834,0.7874498,-0.86017716,-0.17796762,0.04193501,-0.7942537,0
-0.24769533,0.57487917,0.41782242,0.08789932,0.387242,0.7037767,-0.85604566,0.20940398,0.41435322,-0.6969218,0
-0.23982666,-0.044090446,0.218209,-0.70414805,-0.25706053,-0.2238535,0.08213381,0.09090727,0.030598901,0.32486793,1
-0.26208773,0.609064,0.41045725,0.09479928,0.39696863,0.68843234,-0.85670465,0.18133613,0.4691307,-0.7156614,0
-0.03999743,0.082719244,-0.14325951,-0.6240965,-0.34983763,0.06848862,0.3082283,0.009852522,-0.13324088,0.37170473,1
-0.35175914,0.6347731,0.5039917,-0.08845934,0.30732152,0.52460176,-0.8502421,-0.010639831,0.5711622,-0.8006941,0
0.6054121,-0.43378258,-0.30954856,0.67744726,0.37697548,0.17139189,-0.5329796,-0.3995767,-0.8353109,0.30877385,1
0.1573254,0.87798196,-0.030239945,-0.5788924,-0.31478533,-0.13103755,0.11035759,-0.51435953,0.6004481,-0.86993504,0
0.10939185,0.54507494,-0.34952205,-0.5184272,-0.39229378,0.042186107,0.359058,-0.33721521,0.17774133,-0.1263244,0
-0.16740692,0.28304625,-0.0290822,-0.5628663,-0.30195254,0.009414729,0.12882553,-0.19123049,0.13410704,0.10686403,1
0.10221053,-0.3160545,0.14846185,-0.41318563,-0.30011386,-0.3231168,0.39207587,0.07831483,-0.18224438,0.33477488,1
0.50312364,-0.12133797,-0.30318946,0.7808482,0.4541716,-0.13473707,-0.45806476,-0.05195111,-0.059264712,0.0955163,0
-0.6718668,-0.029236991,0.5435745,-0.5836955,-0.007375538,-0.7661432,-0.14993086,0.024803465,0.5805002,0.070009686,1
-0.23654404,0.21682732,-0.24107459,-0.4629857,-0.2876471,0.21692717,0.20126946,-0.15702878,-0.2678029,0.42691383,1
-0.37849656,0.57442516,0.38435417,0.15767471,0.3889991,0.670844,-0.869671,0.20989364,0.5610426,-0.69517535,0
0.36676455,-0.262595,-0.25025633,0.73347676,0.35311693,-0.13707255,-0.45521718,-0.18779585,0.11898951,0.0054740934,0
0.8142832,-0.39420527,-0.5716615,0.5611872,0.2086378,0.13666196,-0.17505254,-0.42630988,-0.7723701,0.37736607,1
0.34055746,-0.39637017,-0.59757155,0.4912959,0.258336,0.068330355,-0.006421903,-0.67528254,-0.8589353,0.7904952,1
-0.15269482,-0.4467147,0.57249165,-0.4884798,-0.16335899,-0.12467094,0.22461629,0.19637926,0.17561996,-0.11464578,1
-0.12879325,-0.09310207,0.11216848,-0.55777115,-0.349703,-0.6994254,0.4662759,0.11610466,0.5878695,0.0917896,1
-0.34052974,0.22708832,-0.2232477,-0.40571472,-0.26878366,0.18182951,0.20305079,-0.22522305,-0.2555579,0.45584267,1
0.29933897,0.072591856,0.5076654,-0.2063884,-0.08297732,0.7395623,-0.64529943,-0.22247554,-0.25455916,-0.65797174,0
-0.5289524,0.2626708,0.36399084,0.22901517,0.2962179,0.6610321,-0.8352964,0.15565632,0.7010837,-0.66517967,0
-0.10667231,-0.073156066,0.15918604,-0.7240744,-0.30486262,-0.13786359,0.2588376,0.11620189,0.028181793,0.30793795,1
-0.47847036,0.193061,0.40303487,0.23509783,0.30371338,0.6449463,-0.87963384,0.24849738,0.5671748,-0.65555793,0
-0.028256534,0.3833526,-0.28277266,-0.47951034,-0.35493135,0.15059221,0.309151,-0.3024751,0.15841722,0.04582648,1
-0.034365676,-0.045729704,0.05956037,-0.70911086,-0.3360651,-0.16305353,0.3216272,0.10724554,0.029303951,0.34125522,1
-0.2926596,0.5384531,0.44754374,-0.07617632,0.41551355,0.72386646,-0.8564988,-0.13568258,0.14310327,-0.6773051,0
-0.45232272,0.36532298,0.5513037,0.13973728,0.25681883,0.6367669,-0.8849615,0.11191897,0.55281514,-0.7499041,0
-0.6643244,-0.39166766,0.3669732,-0.73405826,-0.33022428,-0.25625238,0.63060635,0.07585973,0.27534103,0.59025097,0
-0.56339777,0.40342265,0.4271386,0.10488972,0.29726347,0.64009964,-0.8518831,0.0027138372,0.5943133,-0.6717971,0
0.6517398,-0.40020746,0.014076946,0.28560805,0.01620017,-0.5700349,-0.7053119,0.19349673,0.15514801,-0.4547822,1
-0.48068437,0.32391897,0.5285705,0.17206796,0.24100041,0.6033504,-0.88060516,0.14933972,0.5999624,-0.73925436,0
-0.047441673,-0.059574693,0.08518703,-0.7128289,-0.33124965,-0.14879334,0.3144551,0.11690022,0.03513195,0.32850462,1
-0.52015525,-0.19701032,-0.51909524,-0.59678704,-0.45071685,-0.1669157,0.80670756,-0.55615497,-0.24708965,0.8709711,1
0.732023,-0.040205818,-0.5748028,0.5672636,0.31804278,0.37328613,-0.5740043,0.3671081,0.3256294,-0.71904314,0
0.09624912,0.6008061,-0.37626252,-0.0052341186,-0.029816918,0.3379665,0.15352304,-0.43248123,-0.27871898,0.47614035,1
-0.34181312,0.403612,0.49139148,0.11577128,0.29631278,0.6793467,-0.8636554,0.1159009,0.51376724,-0.7190901,0
0.12002492,-0.23877485,-0.41134903,0.39360002,0.25336063,-0.6454456,0.8998873,0.10403596,-0.17998503,0.75665444,0
-0.24818684,0.2815488,0.37157565,0.23436646,0.26108244,0.68982893,-0.86500806,0.09569724,0.43984005,-0.7592967,0
-0.074583605,0.18002585,0.6499115,0.054730948,0.32033283,0.72921777,-0.82745034,-0.18116337,0.3021137,-0.80779165,0
-0.2889291,0.55969167,0.37325227,0.10550334,0.34370092,0.6600462,-0.87961465,-0.010002116,0.52698964,-0.77699476,0
-0.74198884,0.28221294,-0.26080364,-0.7058634,-0.12778617,-0.39463606,-0.0897601,-0.40774783,0.025728865,0.4927886,0
-0.051178858,-0.06353911,0.092525564,-0.71388227,-0.32989436,-0.14466824,0.3123566,0.11964537,0.03685072,0.32478914,1
-0.3946774,0.6300233,0.3583331,0.16818318,0.40263835,0.652106,-0.8768536,0.20286737,0.5885239,-0.6985059,0
0.08177733,0.19267203,-0.21285602,-0.15643923,-0.37527582,0.27074638,0.36551854,-0.18059675,0.09890972,0.03235974,1
-0.05665887,-0.069481194,0.10340631,-0.7154301,-0.32797083,-0.13870364,0.30906543,0.12362966,0.03959997,0.3190187,1
0.0574463,0.64979315,0.053666107,0.47684002,0.16498506,0.7633587,-0.65023726,-0.019352356,0.44977158,-0.72719455,0
-0.6438076,0.49531293,-0.4256373,-0.49282813,-0.10084563,-0.13102809,0.4991883,-0.5186786,0.2760327,0.47829178,1
-0.19616868,-0.5478847,-0.5217366,-0.5975775,-0.47505036,-0.27780414,0.85765356,-0.6766679,0.573677,0.13506402,1
